UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,REGION_NATURAL,TIPO_MUNI,CLASIFICACION,POB_TOTAL,POB_URBANA,POB_RURAL,GPC_DOM,GPC_MUN
151016,LIMA ,YAUYOS,HUANTAN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,938.0,603.0,335.0,0.437675332039757,0.62525047434251
151017,LIMA ,YAUYOS,HUAÑEC,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,442.0,412.0,30.0,0.437675332039757,0.62525047434251
151018,LIMA ,YAUYOS,LARAOS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,546.0,386.0,160.0,0.21,0.3000000000000001
151019,LIMA ,YAUYOS,LINCHA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,436.0,122.0,314.0,0.437675332039757,0.6252504743425099
151020,LIMA ,YAUYOS,MADEAN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,553.0,198.0,355.0,0.437675332039757,0.6252504743425099
151021,LIMA ,YAUYOS,MIRAFLORES,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,225.0,180.0,45.0,1.15,1.6428571428571428
151022,LIMA ,YAUYOS,OMAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,620.0,359.0,261.0,0.437675332039757,0.62525047434251
151023,LIMA ,YAUYOS,PUTINZA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,512.0,465.0,47.0,0.437675332039757,0.6252504743425099
151024,LIMA ,YAUYOS,QUINCHES,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,591.0,397.0,194.0,0.437675332039757,0.62525047434251
151025,LIMA ,YAUYOS,QUINOCAY,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,427.0,362.0,65.0,0.437675332039757,0.62525047434251
151026,LIMA ,YAUYOS,SAN JOAQUIN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,163.0,137.0,26.0,0.56,0.8000000000000002
151027,LIMA ,YAUYOS,SAN PEDRO DE PILAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,277.0,215.0,62.0,0.437675332039757,0.62525047434251
151028,LIMA ,YAUYOS,TANTA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,502.0,487.0,15.0,0.437675332039757,0.62525047434251
151029,LIMA ,YAUYOS,TAURIPAMPA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,496.0,367.0,129.0,0.437675332039757,0.6252504743425101
151030,LIMA ,YAUYOS,TOMAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,512.0,233.0,279.0,0.437675332039757,0.6252504743425099
151031,LIMA ,YAUYOS,TUPE,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,501.0,291.0,210.0,0.437675332039757,0.6252504743425101
151032,LIMA ,YAUYOS,VIÑAC,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1634.0,612.0,1022.0,0.437675332039757,0.6252504743425101
151033,LIMA ,YAUYOS,VITIS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,287.0,275.0,12.0,0.35,0.5000000000000001
160101,LORETO,MAYNAS,IQUITOS,SELVA,PROVINCIAL,Selva con Población urbana de más de 50 mil habitantes,163209.0,161138.0,2071.0,0.59,0.842857142857143
160102,LORETO,MAYNAS,ALTO NANAY,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,3219.0,756.0,2463.0,0.5413538747534213,0.7733626782191735
160103,LORETO,MAYNAS,FERNANDO LORES,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,14627.0,6296.0,8331.0,0.72,1.0285714285714287
160104,LORETO,MAYNAS,INDIANA,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,11760.0,4369.0,7391.0,0.52,0.7428571428571428
160105,LORETO,MAYNAS,LAS AMAZONAS,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,8680.0,2725.0,5955.0,0.5413538747534213,0.7733626782191734
160106,LORETO,MAYNAS,MAZAN,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,14014.0,5293.0,8721.0,0.5413538747534213,0.7733626782191735
160107,LORETO,MAYNAS,NAPO,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,17379.0,4074.0,13305.0,0.5413538747534213,0.7733626782191734
160108,LORETO,MAYNAS,PUNCHANA,SELVA,DISTRITAL,Selva con Población urbana de más de 50 mil habitantes,87876.0,80753.0,7123.0,0.57,0.8142857142857143
160110,LORETO,MAYNAS,TORRES CAUSANA,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,5045.0,512.0,4533.0,0.5413538747534213,0.7733626782191734
160112,LORETO,MAYNAS,BELEN,SELVA,DISTRITAL,Selva con Población urbana de más de 50 mil habitantes,70855.0,62051.0,8804.0,0.67,0.9571428571428572
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,SELVA,DISTRITAL,Selva con Población urbana de más de 50 mil habitantes,147951.0,131873.0,16078.0,0.65,0.9285714285714286
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,SELVA,PROVINCIAL,Selva con Población urbana de más de 50 mil habitantes,100176.0,82505.0,17671.0,0.77,1.1
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,16738.0,1160.0,15578.0,0.5469320757800004,0.7813315368285719
160205,LORETO,ALTO AMAZONAS,JEBEROS,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,4620.0,2574.0,2046.0,0.5413538747534213,0.7733626782191734
160206,LORETO,ALTO AMAZONAS,LAGUNAS,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,13658.0,8725.0,4933.0,0.5469320757800004,0.7813315368285718
160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,4260.0,894.0,3366.0,0.5413538747534213,0.7733626782191734
160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,6194.0,3413.0,2781.0,0.5413538747534213,0.7733626782191735
160301,LORETO,LORETO,NAUTA,SELVA,PROVINCIAL,Selva con Población urbana entre 10 mil y 50 mil habitantes,33114.0,22633.0,10481.0,0.7528313537539557,1.0754733625056512
160302,LORETO,LORETO,PARINARI,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,6355.0,1520.0,4835.0,0.5413538747534213,0.7733626782191735
160303,LORETO,LORETO,TIGRE,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,7549.0,2130.0,5419.0,0.5413538747534213,0.7733626782191735
160304,LORETO,LORETO,TROMPETEROS,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,10466.0,2699.0,7767.0,0.5413538747534213,0.7733626782191734
160305,LORETO,LORETO,URARINAS,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,13556.0,2905.0,10651.0,0.5413538747534213,0.7733626782191733
160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,SELVA,PROVINCIAL,Selva con Población urbana entre 10 mil y 50 mil habitantes,23378.0,12584.0,10794.0,0.7,1
160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,12771.0,4009.0,8762.0,0.635,0.9071428571428573
160403,LORETO,MARISCAL RAMON CASTILLA,YAVARI,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,10054.0,1933.0,8121.0,1,1.4285714285714286
160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,12639.0,3657.0,8982.0,0.615,0.8785714285714287
160501,LORETO,REQUENA,REQUENA,SELVA,PROVINCIAL,Selva con Población urbana entre 10 mil y 50 mil habitantes,27856.0,24922.0,2934.0,0.65,0.9285714285714288
160502,LORETO,REQUENA,ALTO TAPICHE,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,1654.0,677.0,977.0,0.5413538747534213,0.7733626782191734
160503,LORETO,REQUENA,CAPELO,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,2514.0,1679.0,835.0,0.5413538747534213,0.7733626782191734
160504,LORETO,REQUENA,EMILIO SAN MARTIN,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,6865.0,2934.0,3931.0,0.5413538747534213,0.7733626782191734
160505,LORETO,REQUENA,MAQUIA,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,8608.0,2780.0,5828.0,0.5413538747534213,0.7733626782191734
160506,LORETO,REQUENA,PUINAHUA,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,4670.0,2476.0,2194.0,0.5469320757800004,0.7813315368285719
160507,LORETO,REQUENA,SAQUENA,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,3344.0,1054.0,2290.0,0.5413538747534213,0.7733626782191734
160508,LORETO,REQUENA,SOPLIN,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,688.0,236.0,452.0,0.5413538747534213,0.7733626782191735
160509,LORETO,REQUENA,TAPICHE,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,959.0,516.0,443.0,0.5413538747534213,0.7733626782191735
160510,LORETO,REQUENA,JENARO HERRERA,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,5095.0,3963.0,1132.0,0.26152826510721244,0.3736118072960177
160511,LORETO,REQUENA,YAQUERANA,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,2274.0,834.0,1440.0,0.5413538747534213,0.7733626782191734
160601,LORETO,UCAYALI,CONTAMANA,SELVA,PROVINCIAL,Selva con Población urbana entre 10 mil y 50 mil habitantes,27856.0,19927.0,7929.0,0.8,1.142857142857143
160602,LORETO,UCAYALI,INAHUAYA,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,1768.0,1024.0,744.0,0.5413538747534213,0.7733626782191734
160603,LORETO,UCAYALI,PADRE MARQUEZ,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,3637.0,1462.0,2175.0,0.5413538747534213,0.7733626782191734
160604,LORETO,UCAYALI,PAMPA HERMOSA,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,6286.0,1760.0,4526.0,0.5413538747534213,0.7733626782191734
160605,LORETO,UCAYALI,SARAYACU,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,15251.0,5851.0,9400.0,0.5413538747534213,0.7733626782191734
160606,LORETO,UCAYALI,VARGAS GUERRA,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,7597.0,6321.0,1276.0,0.39,0.5571428571428572
160701,LORETO,DATEM DEL MARAÑON ,BARRANCA,SELVA,PROVINCIAL,Selva con Población urbana entre 10 mil y 50 mil habitantes,15600.0,10411.0,5189.0,0.6330956499387772,0.9044223570553961
160702,LORETO,DATEM DEL MARAÑON ,CAHUAPANAS,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,7857.0,989.0,6868.0,0.5413538747534213,0.7733626782191734
160703,LORETO,DATEM DEL MARAÑON ,MANSERICHE,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,9428.0,3072.0,6356.0,0.5413538747534213,0.7733626782191735
160704,LORETO,DATEM DEL MARAÑON ,MORONA,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,4690.0,2053.0,2637.0,0.67,0.9571428571428572
160705,LORETO,DATEM DEL MARAÑON ,PASTAZA,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,6176.0,2263.0,3913.0,0.5469320757800004,0.7813315368285718
160706,LORETO,DATEM DEL MARAÑON ,ANDOAS,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,15198.0,1824.0,13374.0,0.5413538747534213,0.7733626782191735
160801,LORETO,PUTUMAYO  ,PUTUMAYO,SELVA,PROVINCIAL,Selva con Población urbana de hasta 10 mil habitantes,4346.0,3599.0,747.0,0.7211545209591506,1.0302207442273579
160802,LORETO,PUTUMAYO   ,ROSA PANDURO,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,615.0,289.0,326.0,0.5413538747534213,0.7733626782191735
160803,LORETO,PUTUMAYO   ,TENIENTE MANUEL CLAVERO,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,2710.0,610.0,2100.0,0.5413538747534213,0.7733626782191734
160804,LORETO,PUTUMAYO,YAGUAS,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,1527.0,220.0,1307.0,0.5413538747534213,0.7733626782191734
170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,SELVA,PROVINCIAL,Selva con Población urbana de más de 50 mil habitantes,96463.0,92745.0,3718.0,0.54,0.7714285714285716
170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,14442.0,9559.0,4883.0,0.435,0.6214285714285714
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,SELVA,DISTRITAL,Selva con Población urbana entre 10 mil y 50 mil habitantes,16939.0,14632.0,2307.0,0.5508039826103847,0.7868628323005498
170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,6384.0,5068.0,1316.0,0.39,0.5571428571428572
170201,MADRE DE DIOS,MANU,MANU,SELVA,PROVINCIAL,Selva con Población urbana de hasta 10 mil habitantes,2403.0,1245.0,1158.0,0.32,0.45714285714285724
170202,MADRE DE DIOS,MANU,FITZCARRALD,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,1528.0,159.0,1369.0,0.5413538747534213,0.7733626782191734
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,6790.0,2323.0,4467.0,0.5413538747534213,0.7733626782191735
170204,MADRE DE DIOS,MANU,HUEPETUHE,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,10375.0,7784.0,2591.0,0.74,1.0571428571428572
170301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,SELVA,PROVINCIAL,Selva con Población urbana de hasta 10 mil habitantes,3030.0,2349.0,681.0,0.33,0.4714285714285715
170302,MADRE DE DIOS,TAHUAMANU,IBERIA,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,5900.0,5622.0,278.0,0.42,0.5999999999999999
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,3420.0,1805.0,1615.0,0.31,0.44285714285714295
180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,COSTA,PROVINCIAL,Costa con Población urbana de más de 50 mil habitantes,72538.0,70225.0,2313.0,0.5,0.7142857142857143
180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2322.0,1362.0,960.0,0.437675332039757,0.6252504743425099
180103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,756.0,587.0,169.0,0.437675332039757,0.62525047434251
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,9528.0,8813.0,715.0,0.49,0.7
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1668.0,1592.0,76.0,0.437675332039757,0.62525047434251
180106,MOQUEGUA,MARISCAL NIETO,TORATA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,6757.0,3401.0,3356.0,0.437675332039757,0.6252504743425101
180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,3198.0,2257.0,941.0,0.45,0.6428571428571429
180202,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,644.0,309.0,335.0,0.437675332039757,0.62525047434251
180203,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,996.0,354.0,642.0,0.437675332039757,0.62525047434251
180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3111.0,826.0,2285.0,0.437675332039757,0.62525047434251
180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,600.0,111.0,489.0,0.437675332039757,0.62525047434251
180206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,538.0,467.0,71.0,0.437675332039757,0.6252504743425099
180207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,436.0,167.0,269.0,0.437675332039757,0.62525047434251
180208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2568.0,1918.0,650.0,0.437675332039757,0.62525047434251
180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,513.0,316.0,197.0,0.437675332039757,0.6252504743425101
180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1697.0,938.0,759.0,0.437675332039757,0.6252504743425099
180211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,874.0,530.0,344.0,0.437675332039757,0.62525047434251
180301,MOQUEGUA,ILO,ILO,COSTA,PROVINCIAL,Costa con Población urbana de más de 50 mil habitantes,70640.0,70230.0,410.0,0.42,0.5999999999999999
180302,MOQUEGUA,ILO,EL ALGARROBAL,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,5690.0,5651.0,39.0,0.4,0.5714285714285715
180303,MOQUEGUA,ILO,PACOCHA,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,4707.0,4689.0,18.0,0.45,0.6428571428571429
190101,PASCO,PASCO,CHAUPIMARCA,SIERRA,PROVINCIAL,Sierra con Población urbana entre 10 mil y 50 mil habitantes,27139.0,27108.0,31.0,0.27,0.3857142857142858
190102,PASCO,PASCO,HUACHON,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,4621.0,3024.0,1597.0,0.54,0.7714285714285714
190103,PASCO,PASCO,HUARIACA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,7037.0,6487.0,550.0,0.44,0.6285714285714287
190104,PASCO,PASCO,HUAYLLAY,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,9585.0,7046.0,2539.0,0.26,0.3714285714285714
190105,PASCO,PASCO,NINACACA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,4132.0,2920.0,1212.0,0.21,0.3
190106,PASCO,PASCO,PALLANCHACRA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1655.0,619.0,1036.0,0.4203505822563048,0.6005008317947211
190107,PASCO,PASCO,PAUCARTAMBO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,10520.0,7493.0,3027.0,0.593,0.8471428571428573
190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,4155.0,2203.0,1952.0,0.404,0.5771428571428572
190109,PASCO,PASCO,SIMON BOLIVAR,SIERRA,DISTRITAL,Sierra con Población urbana entre 10 mil y 50 mil habitantes,12846.0,11961.0,885.0,0.33,0.4714285714285715
190110,PASCO,PASCO,TICLACAYAN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3069.0,1079.0,1990.0,0.3,0.4285714285714286
190111,PASCO,PASCO,TINYAHUARCO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,7196.0,7108.0,88.0,0.316,0.4514285714285715
190112,PASCO,PASCO,VICCO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3714.0,3510.0,204.0,0.2,0.2857142857142857
190113,PASCO,PASCO,YANACANCHA,SIERRA,DISTRITAL,Sierra con Población urbana entre 10 mil y 50 mil habitantes,31302.0,29247.0,2055.0,0.33,0.4714285714285715
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,11718.0,9030.0,2688.0,0.39,0.5571428571428572
190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1935.0,1483.0,452.0,0.44,0.6285714285714287
190203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1509.0,1311.0,198.0,0.49,0.7
190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1815.0,1447.0,368.0,0.18,0.2571428571428571
190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1403.0,1154.0,249.0,0.22,0.3142857142857143
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,23495.0,4425.0,19070.0,0.22,0.31428571428571433
190207,PASCO,DANIEL ALCIDES CARRION,TAPUC,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2288.0,2151.0,137.0,0.32,0.45714285714285724
190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2085.0,1491.0,594.0,0.437675332039757,0.62525047434251
190301,PASCO,OXAPAMPA,OXAPAMPA,SELVA,PROVINCIAL,Selva con Población urbana entre 10 mil y 50 mil habitantes,17006.0,11738.0,5268.0,0.43,0.6142857142857144
190302,PASCO,OXAPAMPA,CHONTABAMBA,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,6110.0,3011.0,3099.0,0.5469320757800004,0.7813315368285719
190303,PASCO,OXAPAMPA,HUANCABAMBA,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,6986.0,3092.0,3894.0,0.41,0.5857142857142857
190304,PASCO,OXAPAMPA,PALCAZU,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,8156.0,2047.0,6109.0,0.5413538747534213,0.7733626782191734
190305,PASCO,OXAPAMPA,POZUZO,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,4789.0,1541.0,3248.0,0.5413538747534213,0.7733626782191735
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,20825.0,7415.0,13410.0,0.5413538747534213,0.7733626782191734
190307,PASCO,OXAPAMPA,VILLA RICA,SELVA,DISTRITAL,Selva con Población urbana entre 10 mil y 50 mil habitantes,18692.0,13798.0,4894.0,0.5,0.7142857142857143
190308,PASCO,OXAPAMPA,CONSTITUCION,SELVA,DISTRITAL,Selva con Población urbana de hasta 10 mil habitantes,16374.0,9006.0,7368.0,0.74,1.0571428571428572
200101,PIURA,PIURA,PIURA,COSTA,PROVINCIAL,Costa con Población urbana de más de 50 mil habitantes,173672.0,166309.0,7363.0,0.53,0.7571428571428572
200104,PIURA,PIURA,CASTILLA,COSTA,DISTRITAL,Costa con Población urbana de más de 50 mil habitantes,178066.0,176475.0,1591.0,0.59,0.842857142857143
200105,PIURA,PIURA,CATACAOS,COSTA,DISTRITAL,Costa con Población urbana de más de 50 mil habitantes,79681.0,76985.0,2696.0,0.49,0.7000000000000002
200107,PIURA,PIURA,CURA MORI,COSTA,DISTRITAL,Costa con Población urbana entre 10 mil y 50 mil habitantes,19794.0,18806.0,988.0,1.0749892020300178,1.5356988600428825
200108,PIURA,PIURA,EL TALLAN,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,5594.0,5241.0,353.0,0.5972007244456227,0.8531438920651754
200109,PIURA,PIURA,LA ARENA,COSTA,DISTRITAL,Costa con Población urbana entre 10 mil y 50 mil habitantes,40706.0,37180.0,3526.0,0.17,0.24285714285714288
200110,PIURA,PIURA,LA UNION,COSTA,DISTRITAL,Costa con Población urbana entre 10 mil y 50 mil habitantes,43624.0,42717.0,907.0,0.5,0.7142857142857143
200111,PIURA,PIURA,LAS LOMAS,COSTA,DISTRITAL,Costa con Población urbana entre 10 mil y 50 mil habitantes,29047.0,12555.0,16492.0,0.498,0.7114285714285716
200114,PIURA,PIURA,TAMBO GRANDE,COSTA,DISTRITAL,Costa con Población urbana entre 10 mil y 50 mil habitantes,121568.0,45812.0,75756.0,0.42,0.6000000000000001
200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,COSTA,DISTRITAL,Costa con Población urbana de más de 50 mil habitantes,182102.0,182012.0,90.0,0.54,0.7714285714285716
200201,PIURA,AYABACA,AYABACA,COSTA,PROVINCIAL,Costa con Población urbana de hasta 10 mil habitantes,33313.0,5865.0,27448.0,0.33,0.4714285714285715
200202,PIURA,AYABACA,FRIAS,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,21490.0,2276.0,19214.0,0.48,0.6857142857142858
200203,PIURA,AYABACA,JILILI,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,2695.0,219.0,2476.0,0.49965038738600104,0.7137862676942873
200204,PIURA,AYABACA,LAGUNAS,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,5876.0,343.0,5533.0,0.49965038738600104,0.7137862676942872
200205,PIURA,AYABACA,MONTERO,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,6680.0,1108.0,5572.0,0.51,0.7285714285714284
200206,PIURA,AYABACA,PACAIPAMPA,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,23373.0,1466.0,21907.0,0.49965038738600104,0.7137862676942873
200207,PIURA,AYABACA,PAIMAS,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,10319.0,3269.0,7050.0,0.58,0.8285714285714287
200208,PIURA,AYABACA,SAPILLICA,COSTA,DISTRITAL,Costa con Población urbana de hasta 10 mil habitantes,11068.0,1032.0,10036.0,0.4586851731599267,0.6552645330856096
